state_fips,county_fips,tract_fips,fips,state,totalpopulation,Female,Male,<15,15–17,18–24,25–34,35–44,45–54,55–64,>65,White,Black,Hispanic,Asian,Less_Than_High_School,High_School,No_College,Bachelor,Graduate,<20K,20K–30K,30K–50K,50K–100K,>100K,ratio_poverty,ratio_high_school,ratio_uninsured,ratio_unemploy,median_income,ratio_high_rent_housing,ratio_mortgage_housing,blockgroup_fips,NAME,GEOID
45,45055,45,450559707001,sc,923,0.5092091007583965,0.4907908992416034,0.2329360780065005,0.0422535211267605,0.0628385698808234,0.075839653304442,0.1180931744312026,0.1289274106175514,0.1321776814734561,0.3174431202600217,0.7172264355362947,0.1375947995666305,0.0,0.0,0.0736497545008183,0.1702127659574468,0.2438625204582651,0.2078559738134206,0.1047463175122749,0.1616438356164383,0.0958904109589041,0.1506849315068493,0.3917808219178082,0.2,0.2036836403033586,0.1309328968903437,0.0,0.0128205128205128,70436.0,0.4558823529411764,0.1245791245791245,450559707001,Kershaw,45055
45,45055,45,450559707002,sc,2109,0.5353247984826932,0.4646752015173068,0.1650071123755334,0.0289236605026078,0.0602181128496918,0.0602181128496918,0.0602181128496918,0.0602181128496918,0.0602181128496918,0.1683262209577999,0.6709340919867236,0.0602181128496918,0.0075865339023233,0.0,0.0929721815519765,0.3060029282576866,0.3989751098096633,0.0856515373352855,0.1317715959004392,0.0647291941875825,0.2959048877146631,0.2840158520475561,0.2245706737120211,0.130779392338177,0.063063063063063,0.2437774524158125,0.0981507823613086,0.0144057623049219,41771.0,0.3505154639175257,0.1385435168738898,450559707002,Kershaw,45055
45,45055,45,450559708001,sc,1327,0.5900527505651846,0.4099472494348153,0.107008289374529,0.06706857573474,0.0791258477769404,0.0550113036925395,0.095704596834966,0.095704596834966,0.095704596834966,0.2833458929917106,0.5832705350414469,0.095704596834966,0.0881688018085908,0.0,0.1338250790305584,0.3424657534246575,0.476290832455216,0.1338250790305584,0.0842992623814541,0.1893805309734513,0.095575221238938,0.3274336283185841,0.2867256637168142,0.1008849557522123,0.0547063555913113,0.3329820864067439,0.1273549359457422,0.0,39877.0,0.145,0.1726027397260274,450559708001,Kershaw,45055
45,45055,45,450559708002,sc,1041,0.5341018251681076,0.4658981748318924,0.1536983669548511,0.0710854947166186,0.0163304514889529,0.121998078770413,0.1085494716618635,0.121998078770413,0.121998078770413,0.1930835734870317,0.4975984630163304,0.121998078770413,0.0,0.0,0.0468354430379746,0.5177215189873418,0.5645569620253165,0.160759493670886,0.210126582278481,0.2904761904761905,0.1357142857142857,0.1857142857142857,0.1404761904761904,0.2476190476190476,0.0749279538904899,0.3936708860759493,0.1152737752161383,0.0,43000.0,0.3818181818181818,0.5096774193548387,450559708002,Kershaw,45055
45,45055,45,450559708003,sc,495,0.5191919191919192,0.4808080808080808,0.2161616161616161,0.0282828282828282,0.0343434343434343,0.0343434343434343,0.0767676767676767,0.0505050505050505,0.1474747474747474,0.6181818181818182,0.8161616161616162,0.1838383838383838,0.0787878787878787,0.0,0.0364145658263305,0.2044817927170868,0.2408963585434173,0.3473389355742297,0.0,0.4473684210526316,0.1578947368421052,0.2518796992481203,0.0601503759398496,0.0827067669172932,0.2626262626262626,0.2044817927170868,0.0,0.0360824742268041,24342.0,0.4786324786324786,0.0738255033557047,450559708003,Kershaw,45055
45,45055,45,450559708004,sc,727,0.5708390646492435,0.4291609353507565,0.0880330123796423,0.0137551581843191,0.0894085281980742,0.1746905089408528,0.1292984869325997,0.1279229711141678,0.1746905089408528,0.2008253094910591,0.077028885832187,0.1746905089408528,0.0,0.0,0.1751700680272108,0.4914965986394558,0.6666666666666666,0.0,0.0,0.5198237885462555,0.0704845814977973,0.0,0.3788546255506608,0.0308370044052863,0.170563961485557,0.467687074829932,0.3686382393397524,0.1699846860643185,,0.6901408450704225,0.4358974358974359,450559708004,Kershaw,45055
45,45055,45,450559708005,sc,1434,0.6576011157601116,0.3423988842398884,0.1450488145048814,0.0885634588563458,0.0446304044630404,0.0885634588563458,0.0815899581589958,0.0885634588563458,0.0885634588563458,0.1966527196652719,0.3668061366806137,0.0885634588563458,0.1352859135285913,0.0,0.1275100401606425,0.394578313253012,0.5220883534136547,0.1275100401606425,0.1385542168674698,0.1143911439114391,0.1568265682656826,0.1789667896678966,0.3708487084870848,0.1789667896678966,0.103905160390516,0.3654618473895582,0.000697350069735,0.0,54070.0,0.5416666666666666,0.2340425531914893,450559708005,Kershaw,45055
45,45055,45,450559708006,sc,953,0.7009443861490031,0.2990556138509968,0.117523609653725,0.0,0.117523609653725,0.1332633788037775,0.1332633788037775,0.0230849947534102,0.1332633788037775,0.372507869884575,0.0451206715634837,0.1332633788037775,0.0,0.0,0.1577503429355281,0.3593964334705075,0.5171467764060357,0.0,0.1550068587105624,0.3529411764705882,0.3364705882352941,0.1247058823529411,0.1435294117647058,0.0423529411764705,0.29800629590766,0.3388203017832647,0.130115424973767,0.0,26235.0,0.3984375,0.2087542087542087,450559708006,Kershaw,45055
45,45055,45,450559709021,sc,3107,0.5072417122626328,0.4927582877373672,0.1226263276472481,0.0370131960090119,0.0408754425490827,0.0408754425490827,0.0408754425490827,0.0408754425490827,0.0408754425490827,0.1213389121338912,0.8249114901834567,0.0408754425490827,0.0482780817508851,0.0,0.0577010449795547,0.4152657882780554,0.4729668332576102,0.0577010449795547,0.0908677873693775,0.2137870855148342,0.1195462478184991,0.206806282722513,0.2670157068062827,0.1596858638743455,0.2182169295140006,0.3248523398455247,0.1715481171548117,0.0501370936153544,44924.0,0.6796116504854369,0.159156279961649,450559709021,Kershaw,45055
45,45055,45,450559709031,sc,2574,0.4584304584304584,0.5415695415695416,0.1216006216006216,0.0279720279720279,0.0493395493395493,0.0493395493395493,0.0493395493395493,0.0493395493395493,0.0493395493395493,0.1134421134421134,0.709013209013209,0.0493395493395493,0.0501165501165501,0.0213675213675213,0.075595238095238,0.4398809523809524,0.5154761904761904,0.0648809523809523,0.0559523809523809,0.130635838150289,0.0647398843930635,0.1526011560693641,0.3976878612716763,0.1606936416184971,0.1064491064491064,0.4172619047619048,0.1728826728826729,0.0090004737091425,62917.0,0.1333333333333333,0.097986577181208,450559709031,Kershaw,45055
